Feature ID	Taxon	Confidence
72c0b2fa11de1695400805a1c40f6cf6	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae	0.999991853471027
cc9f2b244b615e61f91a141162bf18ad	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Nesterenkonia	0.9645493225031992
ced97efd24af664422d85b51e7d44204	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales	0.7931268590982331
34715537f945ced63b97459a1a76e570	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.9804456870426346
e745f6ad95d59b74b6d810988e399b1e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.7966489183662704
08bbe6516c59f897b9496989dcd3fb4a	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae	0.9998784085719221
070822b73cbaef459f8951258c81d9f1	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma; s__Cryptococcus_sp.	0.8829850392466343
8121a8bc5143dbf55665b3d8512e866f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__Methylobacterium_adhaesivum	0.8355151390531237
35608c15f9092e25d76412524f6b3a8a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.8917789020721714
82cf497f71738dccbec89d0aa2f3d0c3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9998407819061171
60b64f0db26b8a17ac2c06cb4e28cc72	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.9999999235420904
15e80a89bde754c71631c1f0e3ddb36d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__Hymenobacter_tibetensis	0.8307596659271759
8bc428123e45efab51f4c637b49d1e97	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes	0.8088742471158374
68d4a62f3e7b82cb42fd966a7aad8bac	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.999991522335427
8f03bdbd49c1c4c3963581fbabcdce48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9839789538855661
3aa9afec1e94e1979848b6f76777b304	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9827526244220622
f9c0a6f79e39a102932216899650439f	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae	0.7320232934118619
a59fdaaa10ef6e39058db5ced0e90c9b	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta; s__Restionaceae_environmental	0.9185072575106922
a8fd56acae970c12f4ccbe651374b312	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__uncultured_bacterium	0.9181564458406043
7b3f7bda6fe9472c6afa30746cf92e29	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9886179591825555
